epoch,train_loss,val_loss
1,0.6280695652961731,0.40823345065116884
2,0.45973151564598086,0.374352411031723
3,0.39319802045822144,0.33388338327407835
4,0.337785062789917,0.310775625705719
5,0.3211339902877808,0.28966535687446593
6,0.2993868601322174,0.27650314807891846
7,0.29011728167533873,0.27299500703811647
8,0.26958797335624696,0.26612344980239866
9,0.260815327167511,0.25772812843322757
10,0.2504022967815399,0.25346365809440613
11,0.2521427500247955,0.24904937624931336
12,0.24207818984985352,0.2408917701244354
13,0.23871632814407348,0.24103168189525603
14,0.23914536356925964,0.2360658860206604
15,0.23217066407203674,0.23414080262184142
16,0.23007267713546753,0.2305278104543686
17,0.2248854660987854,0.23007840156555176
18,0.22199416637420655,0.22777606427669525
19,0.22204014301300048,0.2250533491373062
20,0.21611816227436065,0.220688619017601
21,0.21236939907073973,0.22111938953399657
22,0.2149035346508026,0.22086031675338746
23,0.20911188364028932,0.22028106927871705
24,0.20845180332660676,0.2157174253463745
25,0.20025928497314452,0.21356149196624755
26,0.19946643173694611,0.20589921712875367
27,0.19396892726421355,0.20404699206352234
28,0.19716685354709626,0.19895195424556733
29,0.19816872656345366,0.19578366339206696
30,0.1897895509004593,0.1976063495874405
31,0.18537256121635437,0.1901822257041931
32,0.19033703148365022,0.1825086945295334
33,0.17353519558906555,0.17561405062675475
34,0.179124413728714,0.16882314622402192
35,0.16887085616588593,0.1630234843492508
36,0.17526830613613129,0.1566415572166443
37,0.162307648062706,0.15510620534420014
38,0.15467333912849426,0.14830347895622253
39,0.1612684178352356,0.14044370472431184
40,0.15736403822898865,0.13379283547401427
41,0.15084001660346985,0.13157041430473326
42,0.14661120772361755,0.12950255811214448
43,0.1430767923593521,0.1295704060792923
44,0.14175222754478456,0.12560734629631043
45,0.14591284334659577,0.12433261424303055
46,0.1359763354063034,0.1237303650379181
47,0.1397266137599945,0.12316936790943146
48,0.13658591151237487,0.12427285879850387
49,0.14355141162872315,0.11840500831604003
50,0.1339553925395012,0.11933238387107849
51,0.13228206276893617,0.11872489005327225
52,0.13577625870704652,0.11629251569509506
53,0.13066544830799104,0.11630854785442352
54,0.1331058531999588,0.1144877564907074
55,0.1284735643863678,0.11183734804391861
56,0.1284581181406975,0.11597954750061035
57,0.12816184878349304,0.11590195506811142
58,0.12628277659416198,0.114369096159935
59,0.13067758321762085,0.1116605207324028
60,0.12413358807563782,0.11323547542095184
61,0.12138612270355224,0.1125501149892807
62,0.12322483360767364,0.11259562879800797
63,0.12699865221977233,0.11274107217788697
64,0.12175593137741089,0.11400685787200927
65,0.12254855334758759,0.11239894807338714
66,0.12214594244956971,0.11183635026216507
67,0.12497026264667511,0.11091787844896317
68,0.11741083234548569,0.11157380163669586
69,0.1169928526878357,0.11179972499608994
70,0.12020155251026153,0.11142077893018723
71,0.11576013624668122,0.1092325934767723
72,0.11638811588287354,0.10782436758279801
73,0.11393271803855896,0.10921789437532425
74,0.12434131264686585,0.10910467743873596
75,0.11773317247629166,0.10791431277990342
76,0.1157188218832016,0.1097803220152855
77,0.11264416754245758,0.10976024150848389
78,0.11088555276393891,0.11219024032354355
79,0.11179308831691742,0.11218629270792008
80,0.11426939606666565,0.1159289163351059
81,0.10980493366718293,0.11626640170812606
82,0.10012970447540283,0.11284531086683273
83,0.1104777291417122,0.10997209876775742
84,0.11367064654827118,0.11067910850048066
85,0.10975584745407105,0.10962592482566834
86,0.10825596511363983,0.11278162062168122
87,0.1090419626235962,0.11176466286182403
88,0.10520447850227356,0.10983956724405289
89,0.11024735093116761,0.11133741766214371
90,0.11050188302993774,0.11133234918117524
91,0.10784844994544983,0.11336248099803925
92,0.10610028684139251,0.11572803974151612
93,0.10837239682674409,0.11472908973693847
94,0.10750451862812042,0.11307840526103974
95,0.11343389272689819,0.10954717755317687
96,0.11161564826965333,0.11008051455020905
97,0.10114578038454056,0.11543178975582123
98,0.10678967535495758,0.11138026952743531
99,0.10624902784824371,0.11009293854236603
100,0.1017311942577362,0.11015529781579972
101,0.10203380882740021,0.11542780756950378
102,0.10570614516735077,0.11579139858484268
103,0.11085071951150895,0.11550312936306
104,0.1039143243432045,0.11363566786050797
105,0.1032131564617157,0.11159101009368896
106,0.10338310539722442,0.11621038019657134
107,0.09679373741149902,0.11590269267559052
108,0.1002624699473381,0.11171359926462174
109,0.10618731558322907,0.11439414232969285
110,0.10488457947969437,0.1156836673617363
111,0.09343321561813354,0.11419149935245514
112,0.09997902274131774,0.113965824842453
113,0.0992882227897644,0.11869145512580871
114,0.10465916335582733,0.1136473622918129
115,0.10495904743671418,0.11526913791894913
116,0.10010266840457917,0.11712667971849441
117,0.09740458965301514,0.11982908993959426
118,0.09688091039657593,0.12003521293401719
119,0.09569531679153442,0.11639363914728165
120,0.0968317848443985,0.118918377161026
121,0.0956344872713089,0.11590877771377564
122,0.10462206721305847,0.11464283317327499
123,0.10296573430299759,0.11489405125379562
124,0.10638660550117493,0.1160497197508812
125,0.09350409001111984,0.11411497235298157
126,0.0967483925819397,0.10983920216560364
127,0.09525139927864075,0.11629355758428574
128,0.08989977359771728,0.1182189005613327
129,0.09663449227809906,0.11788068354129791
130,0.0927491009235382,0.11718810617923736
131,0.10495164155960084,0.11791432112455368
132,0.09097876757383347,0.117595973610878
133,0.09204398512840271,0.1178837189078331
134,0.09385493367910386,0.11756408244371414
