epoch,train_loss,val_loss
1,1.279286503791809,0.9879638648033142
2,0.8876810169219971,0.8359917235374451
3,0.8038203072547913,0.7208786940574646
4,0.7139883303642273,0.6774430131912231
5,0.6798576521873474,0.6358594322204589
6,0.6361396741867066,0.593497314453125
7,0.5915908789634705,0.5712141609191894
8,0.5836233425140381,0.5495429182052612
9,0.5688637280464173,0.5292813396453857
10,0.5700836062431336,0.518582420349121
11,0.5523282945156097,0.5065617346763611
12,0.5078583455085754,0.4908913779258728
13,0.49722846508026125,0.46636358261108396
14,0.4855055284500122,0.4407335209846497
15,0.4730988144874573,0.41671918749809267
16,0.4457709717750549,0.39749123096466066
17,0.41483652353286743,0.37809553027153014
18,0.42301355600357055,0.360196236371994
19,0.40909384489059447,0.3461809682846069
20,0.38646034836769105,0.3388393568992615
21,0.3748509478569031,0.32741023778915407
22,0.3868221163749695,0.33118507385253904
23,0.3906234216690063,0.33150131344795225
24,0.3840335774421692,0.3216299653053284
25,0.36886636972427367,0.3262332046031952
26,0.37218820333480834,0.3231894302368164
27,0.3800621724128723,0.3199688994884491
28,0.34602975130081176,0.309936089515686
29,0.3562485086917877,0.3076958203315735
30,0.35050824761390686,0.3123959565162659
31,0.344414210319519,0.30963136911392214
32,0.33685395956039427,0.3122453498840332
33,0.3419429039955139,0.3140364956855774
34,0.3503748834133148,0.3064392423629761
35,0.3170699965953827,0.30355291843414306
36,0.3338174366950989,0.3096757388114929
37,0.3277187311649323,0.30911279320716856
38,0.3380194365978241,0.30546210885047914
39,0.3215736377239227,0.30752297639846804
40,0.3261228322982788,0.3031244885921478
41,0.3071043181419373,0.3118901813030243
42,0.31920340061187746,0.30748490333557127
43,0.32053307056427,0.29560417771339415
44,0.2970409846305847,0.29463594675064086
45,0.3089259886741638,0.2956607007980347
46,0.30360939383506774,0.30227250814437867
47,0.3023598313331604,0.310016508102417
48,0.30401057124137876,0.3091514623165131
49,0.3009722220897675,0.31264049649238584
50,0.3157438623905182,0.3064272832870483
51,0.30017239332199097,0.30749322175979615
52,0.29868878245353697,0.31073582530021665
53,0.3016977787017822,0.30727338314056396
54,0.302691878080368,0.30787649631500247
55,0.2854307460784912,0.30141544818878174
56,0.2981029212474823,0.30065551280975344
57,0.2996973192691803,0.29154647707939146
58,0.29957990527153017,0.2943282961845398
59,0.293291380405426,0.29803887724876404
60,0.2782050907611847,0.3039400863647461
61,0.28272008895874023,0.3009619438648224
62,0.2845266246795654,0.2976729166507721
63,0.2799417507648468,0.3062782299518585
64,0.27045343041419984,0.31449198961257935
65,0.2864818501472473,0.3114496433734894
66,0.27118181467056274,0.293217236995697
67,0.2862772285938263,0.31105879426002503
68,0.2852278995513916,0.32243390202522276
69,0.29019495129585265,0.31873787760734557
70,0.26222716212272645,0.3230427491664887
71,0.26245362758636476,0.32406628370285034
72,0.2724270808696747,0.3278322327136993
73,0.280927255153656,0.3194272422790527
74,0.2763135266304016,0.31799089193344116
75,0.25786139726638796,0.3284634029865265
76,0.2865284514427185,0.30219897627830505
77,0.27843418836593625,0.3031518173217773
78,0.277815181016922,0.30329773664474485
79,0.26002142190933225,0.31006722211837767
80,0.2521962261199951,0.30739058017730714
81,0.251725093126297,0.3037570953369141
82,0.26518248915672304,0.31093311190605166
83,0.26745319724082944,0.3131862545013428
84,0.27900395035743714,0.31538920521736147
85,0.25962102830410005,0.31666949987411497
86,0.26465424537658694,0.3061481428146362
87,0.2683670806884766,0.30955543398857116
88,0.26691425442695615,0.31225903511047365
89,0.2501430308818817,0.3119036316871643
90,0.25302560448646544,0.3083649837970734
91,0.2628137290477753,0.31465909838676454
92,0.2590085256099701,0.30390517592430116
93,0.27276218235492705,0.31798380374908447
94,0.2563004547357559,0.3053698492050171
95,0.2231421422958374,0.30041817903518675
96,0.2605892252922058,0.3170311605930328
97,0.2684126627445221,0.31126792073249815
98,0.23885746717453002,0.3034351873397827
99,0.2630920338630676,0.3099853014945984
100,0.24167386651039124,0.32005088329315184
