epoch,train_loss,val_loss
1,1.002492908867563,0.7626956621805827
2,0.6037212899611699,0.41636632283528646
3,0.42603338803493135,0.2766388297080994
4,0.3443015756943414,0.21313530206680298
5,0.27455810046294915,0.17969845632712048
6,0.24925057373600876,0.15085997581481933
7,0.22904995467158273,0.13698407461245854
8,0.20508604808961703,0.10847018311421076
9,0.2048540174713768,0.10116087744633356
10,0.1687897558776175,0.09486607064803441
11,0.18324089520205106,0.08424412657817205
12,0.15405389110082413,0.07086862822373709
13,0.16648478465950836,0.07139509369929632
14,0.14152512510782456,0.06551966095964114
15,0.1389248980773435,0.06963218276699384
16,0.14458294528153923,0.0631224493185679
17,0.14136632596803403,0.054806540409723915
18,0.12900902411255105,0.05399456446369489
19,0.12219446130807964,0.047191791733105976
20,0.12458240206805503,0.06263299981753032
21,0.1228021442642845,0.05533988277117411
22,0.1202080578724873,0.04602820873260498
23,0.12095045326161681,0.04829500839114189
24,0.12615635150201093,0.04210411434372266
25,0.11577310069962655,0.052528525392214455
26,0.11712893658159185,0.05011880298455556
27,0.10982390038700024,0.05567540153861046
28,0.12720285226200626,0.047681456059217454
29,0.10650757227201185,0.04362313499053319
30,0.10517620780655952,0.04666038751602173
31,0.09882307992436579,0.03783818185329437
32,0.09892947780146144,0.0343014212946097
33,0.11105869320912974,0.05051871041456858
34,0.10009449349399424,0.0352423332631588
35,0.10022190009162633,0.03950229063630104
36,0.10203104432193076,0.04575300614039103
37,0.1030164097601942,0.03830192213257154
38,0.10397415623625285,0.03916809782385826
39,0.09130274699189356,0.03740238398313522
40,0.08890327180569597,0.026324635868271194
41,0.1053013878244582,0.05052809789776802
42,0.10098232297976482,0.03948987151185671
43,0.09378702004915451,0.03113042451441288
44,0.09498205694420209,0.04307957688967387
45,0.10557284827548934,0.03239427904287974
46,0.09652404913763782,0.03360838120182355
47,0.10089688998534967,0.03279055853684743
48,0.0907947443951215,0.03489743918180466
49,0.09303687642718747,0.029056904837489128
50,0.09021532523186869,0.02485998881359895
51,0.08517081831500738,0.026211977501710258
52,0.08518406149015387,0.0406583567460378
53,0.08960167281484208,0.035081237306197485
54,0.0812401992898759,0.027083155512809754
55,0.08526853703858941,0.028717620422442754
56,0.08682825172095873,0.032285616050163904
57,0.09365114285243498,0.02344601737956206
58,0.0989628026717926,0.03255983665585518
59,0.0858584942906724,0.03154157673319181
60,0.08248955271056084,0.029121884082754453
61,0.07671042516271108,0.02689249056080977
62,0.08428195576450143,0.026518361642956734
63,0.07665568410855605,0.02918310227493445
64,0.07536401712486358,0.03395172767341137
65,0.09051644517673002,0.03190835937857628
66,0.07255862511045211,0.022033140435814856
67,0.07764176956350873,0.03241311957438787
68,0.08270196956717622,0.031210698187351227
69,0.0824595023549444,0.02578858137130737
70,0.07864578618548224,0.02049476603666941
71,0.07718994211853787,0.03053581217924754
72,0.07221887307048339,0.024693369492888452
73,0.09185150883999109,0.024851716433962185
74,0.07475869283389254,0.03241509820024172
75,0.08592802706595773,0.025007442260781925
76,0.0887991849070268,0.025608511393268904
77,0.08697697371862737,0.02200519529481729
78,0.07794549220330488,0.04004354899128278
79,0.07600271874938268,0.03262805566191673
80,0.07978408329219738,0.025936178242166836
81,0.08198096204348125,0.024257389331857362
82,0.07575855240287623,0.028052474558353423
83,0.06846103616275233,0.02471160553395748
84,0.07824050687655373,0.02273300439119339
85,0.07324022450387725,0.020487026870250703
86,0.07246614974069397,0.02792334494491418
87,0.08108093357679755,0.01953378381828467
88,0.06541445158823891,0.01872254696985086
89,0.0734014818406204,0.01851877011358738
90,0.07917973226036769,0.020235210781296094
91,0.07261057661776721,0.01909459469219049
92,0.08549465603848216,0.02492326535284519
93,0.069022458247624,0.025129890566070876
94,0.06732321039027693,0.02350728710492452
95,0.06906238964979085,0.021286262944340707
96,0.08072991428038886,0.022318111484249434
97,0.0707137050470376,0.026411487037936845
98,0.06546502504729632,0.026690985386570294
99,0.07399116215369514,0.02291131280362606
100,0.07242792803036721,0.021344538157184918
101,0.07832806894393382,0.02828050752480825
102,0.06879315175950775,0.02670949014524619
