FRPRE_EXP_0,FRPRE_EXP_1,FRPRE_EXP_2,FRPRE_EXP_3,FRPRE_EXP_4,FRPRE_EXP_5,FRPRE_EXP_6,FRPRE_EXP_7,FRPRE_EXP_8,FRPRE_EXP_9,E2FD_TEMP,E2FD_FLOW,PFR1_TEMP,INIFD1_FLOW1,INIFD1_FLOW2,MWN_LDPE,MWW_LDPE,FSCBN_LDPE,TMAX_PFR1,TEMP_OUT,FLOW_LDPE
4.278760360429507e-06,3.4759455953115436e-09,201092615.05598727,293879668.09250563,1274028.4929918775,1250975.3928515005,60290892.39090439,2499374390.8254256,2868637249.6205044,1237529074.4859989,117.78181067256901,62780.30205327712,166.69461914141323,6.845198417003466,1.8727677170450752,37336.6377,177949.586,21.126494,304.427564,223.995908,10172.7024
3.8353079978713145e-06,3.5751687953400803e-09,226489053.51376495,299692241.8187555,1029103.3707632687,1032433.6142694139,57974213.24021384,2884952238.155197,2330248395.6341424,1310629869.5569394,112.53916736636656,56074.96163010548,165.6434757222961,7.324921191696883,1.8665143241178286,37946.6092,157123.071,22.3630324,306.096221,223.855484,9425.19958
3.1182954840891286e-06,3.6246556393317437e-09,274358647.9400281,267834332.49429467,1374999.256620645,1148471.0609526173,54551848.208253756,2322435541.114775,2598446757.693067,1455106059.2441728,111.82867656441599,61685.35260710708,169.79659466066406,7.352202447103297,1.8305232238047264,35903.1759,166007.813,27.1433227,302.001634,225.350505,9848.23972
3.7471835093232114e-06,4.066292264908469e-09,211944631.0365439,280816914.00241524,1312445.9457477878,1040975.2785824399,56158220.941421576,2739334702.95976,2316349154.6863084,1208835142.4775655,115.86951394354404,62034.86585044893,168.38058551273247,7.547552034179475,1.538606809483201,36958.5584,149213.433,21.2604838,297.580413,221.838727,9768.74637
4.173891608348654e-06,3.3671086048196774e-09,219089038.41909,289083909.4141738,1126614.263104064,1016451.702074231,72318000.47152582,2467139485.0829854,2078931465.6149802,1131536563.5373263,119.5422761946393,57635.30150803646,166.2474509527528,6.042739798638569,1.988859064342226,32447.3538,127539.523,20.1413717,309.288966,225.432762,9791.7223
3.2888188604793846e-06,3.0422779723952634e-09,211466416.9382462,205228130.3113452,1325982.7585619434,1069996.6097082754,49335649.871906646,2230105126.374073,2579759877.1271973,1538138148.928523,100.99182739359385,55834.039092607716,167.876457033982,7.49965143552907,1.5335908705426793,30986.6644,136655.554,36.6517677,288.863958,221.62219,8639.77567
4.043756453836565e-06,3.8831659096642645e-09,208998880.16832614,226137246.9331307,1449621.9916189252,1478536.3470609572,51754275.26883082,2078513894.645908,2020380357.8334718,1326579544.423153,116.56447207490129,56767.03744988501,165.60198394125453,7.566084838795084,1.8034289532012167,31534.1143,175957.392,28.935894,295.748539,219.91275,8990.49419
4.465240324333465e-06,4.506926050121665e-09,250732365.42985535,274119333.97189313,1332068.9924859535,1484200.1310843008,54982777.90137136,2211698527.932961,2651386324.624428,1104230121.899155,108.17176708857772,57826.848666543854,169.5670846814312,7.819189107382725,1.918522193087108,36134.9358,201350.825,19.9729072,299.274598,222.598083,9202.69792
3.6933878267919082e-06,3.8824865586341005e-09,287209339.9950627,201934740.77622434,1267629.5744307288,1424013.8520109612,71438259.41909613,2089475165.407049,2674670798.831771,1206917677.4134247,104.32136804871946,60135.79186870578,167.72719140986004,6.123944772634323,1.8418204195094698,25881.8188,124270.905,28.495361,286.085243,220.547692,8862.44349
4.486480681551802e-06,3.131421414615292e-09,216597615.811852,264511817.50868264,1220716.4576858159,1169644.1775568477,49015693.42928709,2759769827.153824,2286982136.014031,1492928638.6048653,100.66766017837979,56077.436966830166,165.9997174297789,6.8551615126790555,1.5168146706479768,37535.7688,176236.731,28.4189941,298.319549,222.146143,9195.2732
4.554069515441764e-06,4.426417939159677e-09,250077294.2516939,219444509.6891293,1235000.2613501328,1136320.8416322211,52567321.72661769,2465933102.175985,2505801295.3861732,1554428117.7191312,110.72343635340962,55063.2232068636,168.6679718004026,7.684937049820352,1.6796684126053152,31901.3982,135569.591,33.9592279,285.31717,218.402407,8258.95558
4.50338083237283e-06,3.3238709494484818e-09,277172949.2839805,223692574.0826138,1479568.5031130286,1117335.0783742901,53269999.98983218,2961978660.6573057,2752193952.484315,1352739007.1979883,110.540708504407,64717.35700262197,166.69378405436873,7.208957678179645,1.6959101387965716,32191.1553,132118.628,28.8845849,287.990896,220.148483,9561.86129
3.922785011109211e-06,4.235901977924009e-09,293185635.6590525,293184929.78913033,1056399.4346278375,1461602.1037304718,70948914.78390077,2406163134.2040696,2557743739.5709963,1226931114.0518136,104.90373221657673,64116.18921175817,165.3896946989247,7.510901801459002,1.5703695415419703,35216.7133,179547.338,20.6853803,299.616428,220.150731,10137.8708
3.2788657447193244e-06,3.4891225424147187e-09,228315563.1473589,237555270.76687217,1353310.91246598,1331351.583313013,50130221.05985146,2905742291.8755403,2856046202.615629,1389364176.4093018,108.59263696350583,58801.26931715146,169.423420063286,6.732229572209205,1.610377693059304,34612.0451,177182.33,28.4427473,289.728689,222.671329,8955.05311
4.376870897382542e-06,3.0349933190048525e-09,235497058.0997259,239889057.71103197,1241041.508843116,1172723.1965931938,66918446.14420443,2071373210.2154408,2528746103.2743635,1058937921.3461204,106.05000516533983,63939.85679047332,167.73690767488256,6.68201052139419,1.7851362225626612,30569.3475,134147.112,21.8546746,299.6876,223.595666,10101.1151
3.2044798232076677e-06,3.0953640548463648e-09,237432010.77910292,293292289.92746234,1029591.6423892748,1095058.6895837025,58856324.1535441,2143548272.7101178,2209035133.398688,1252771573.633103,112.10558826601458,63980.8828178818,165.45663116227968,6.525241490930618,1.9948448277631226,38641.0493,185851.235,22.0615468,313.959708,227.619193,10822.959
3.858641494331923e-06,4.147638831369293e-09,246071423.22479582,217334983.9051545,1065976.8550041816,1432710.980246142,59418132.757092595,2503427000.626383,2077562979.1777668,1186064726.5051646,104.15203794645362,56090.255287212574,166.96045289891933,7.057197512226711,1.7203831086641155,30291.3644,154593.294,26.4137956,288.652065,219.162038,8557.10705
