epoch,train_loss,val_loss
1,1.0942265367507935,0.9159783673286438
2,0.8928611469268799,0.8358626413345337
3,0.8412468123435974,0.7953845834732056
4,0.8034117507934571,0.7757288813591003
5,0.7752301168441772,0.7589375185966492
6,0.7545634746551514,0.7458852481842041
7,0.7369160580635071,0.7395280170440673
8,0.7306836009025574,0.7291042828559875
9,0.7180305337905883,0.7180944013595582
10,0.7077550172805787,0.7072245907783509
11,0.6892128872871399,0.6976670670509338
12,0.6775361275672913,0.6861928224563598
13,0.6845384335517883,0.6790974926948548
14,0.6640606832504272,0.6754604578018188
15,0.6622001934051513,0.6636727547645569
16,0.6549442863464355,0.6592013478279114
17,0.6524142146110534,0.659849910736084
18,0.6482003378868103,0.6508976268768311
19,0.6450533938407897,0.6492690896987915
20,0.6340832352638245,0.6494751024246216
21,0.6445870351791382,0.6453227853775024
22,0.6360682511329651,0.6433152914047241
23,0.6375289511680603,0.6406281995773315
24,0.6294293785095215,0.6396660470962524
25,0.6317135787010193,0.6406642651557922
26,0.6324088501930237,0.6352085399627686
27,0.6231042504310608,0.6380680990219116
28,0.6203599429130554,0.6351665663719177
29,0.6129449939727784,0.6353697919845581
30,0.6173537993431091,0.6326340556144714
31,0.6076276969909667,0.6286592102050781
32,0.6145760321617126,0.6334876108169556
33,0.6091654038429261,0.6344757962226868
34,0.6143240475654602,0.6328089284896851
35,0.6023035836219788,0.6327296590805054
36,0.6078275561332702,0.631699059009552
37,0.6047496628761292,0.6320653748512268
38,0.5950261259078979,0.6279190325737
39,0.6000938510894775,0.62883873462677
40,0.5914898014068604,0.6339583563804626
41,0.594556074142456,0.6295024347305298
42,0.5959546208381653,0.6305927491188049
43,0.5981639528274536,0.6299307727813721
44,0.5931446814537048,0.6307753229141235
45,0.5859893369674682,0.6268940305709839
46,0.5895985507965088,0.6248397397994995
47,0.5892693090438843,0.6254283857345581
48,0.5890696001052856,0.6260830545425415
49,0.5877730560302734,0.626459846496582
50,0.5773234474658966,0.6291020894050598
51,0.5758316683769226,0.6264392781257629
52,0.5848560833930969,0.6257978296279907
53,0.5865364003181458,0.6259067368507385
54,0.5797827196121216,0.624047269821167
55,0.5735815370082855,0.6269792985916137
56,0.5844703876972198,0.6264860796928405
57,0.5783194327354431,0.6241083407402038
58,0.5768113768100739,0.6246849107742309
59,0.5814925050735473,0.6230439567565917
60,0.5726108384132386,0.6163127708435059
61,0.5716043412685394,0.618939824104309
62,0.5705835378170013,0.6167155122756958
63,0.5712624979019165,0.6108523750305176
64,0.5790882229804992,0.6178301310539246
