epoch,train_loss,val_loss
1,0.9250968289375305,0.785855446656545
2,0.7058370780944824,0.6257753292719523
3,0.623466629187266,0.5820959488550822
4,0.5840463197231293,0.5364650209744771
5,0.5619945498307546,0.5215534901618958
6,0.550700523853302,0.5175878787040711
7,0.5443938521544138,0.5131023200352987
8,0.5416681452592214,0.5114185357093811
9,0.5384716439247131,0.5102730385462443
10,0.5351465864976247,0.5093520379066467
11,0.5320169119040171,0.5060513861974081
12,0.5308750677108764,0.5057582338651021
13,0.530056095123291,0.5056127023696899
14,0.5268647460142771,0.5035643649101257
15,0.5251422218481699,0.5051392308870951
16,0.5237718081474304,0.5047504417101543
17,0.5238231313228607,0.503725368976593
18,0.52181347767512,0.5017588909467061
19,0.5191602130730947,0.5029540944099427
20,0.5191372688611349,0.49942299286524455
21,0.5192604295412699,0.49768309752146406
22,0.5170621275901794,0.500353901386261
23,0.5168098596731822,0.4966229764620463
24,0.5147047940889994,0.4955851407845815
25,0.5141717656453451,0.49706390301386516
26,0.5128141717116038,0.49894403139750165
27,0.5138125022252401,0.4941634202003479
28,0.5117152372996012,0.4927063115437825
29,0.5109409896532694,0.49404775142669677
30,0.5109567006429037,0.49395420591036476
31,0.5097562479972839,0.4915446917215983
32,0.5074169596036275,0.4941309841473897
33,0.5082927831013997,0.49352919816970825
34,0.5062941229343414,0.4901819411913554
35,0.5063756060600281,0.4946662187576294
36,0.503111873070399,0.492983078956604
37,0.5050212474664052,0.491009046236674
38,0.503532163699468,0.4945758032798767
39,0.5027284411589305,0.48994696100552876
40,0.503306256532669,0.48977901379267375
41,0.5005183037122091,0.49065281470616656
42,0.5005581653118134,0.48681628147761025
43,0.4974725766976674,0.48922232508659363
44,0.5005873739719391,0.48585489551226296
45,0.4947670849164327,0.485370774269104
46,0.4957769016424815,0.4874376026789347
47,0.4965297981103261,0.48502298672993976
48,0.4946551354726156,0.4854794200261434
49,0.49554700811704,0.48776031653086344
50,0.4950150235493978,0.49023396730422975
51,0.49353750427563986,0.4826448750495911
52,0.4915007670720418,0.48425978859265645
53,0.49233829657236733,0.4823515582084656
54,0.4882491846879323,0.4857021260261536
55,0.4878969653447469,0.4819928320248922
56,0.48666013797124225,0.4868870488802592
57,0.4903904461860657,0.4770021657148997
58,0.48522626439730326,0.4774102719624837
59,0.48674376010894777,0.4747009495894114
60,0.483379153807958,0.47864314635594685
61,0.4847365204493205,0.47826640526453656
62,0.4820566459496816,0.47427248358726504
63,0.480574916601181,0.4736841102441152
64,0.47960101246833803,0.4693651417891184
65,0.475520023504893,0.4661383581161499
66,0.4777992574373881,0.4673702617486318
67,0.4734953173001607,0.4679177172978719
68,0.4729560391108195,0.46490339438120526
69,0.4708944829305013,0.45991251707077024
