epoch,train_loss,val_loss
1,0.9199783666928609,0.7823167514801025
2,0.724077262878418,0.6731939872105916
3,0.6585832858085632,0.5994348692893982
4,0.595297102133433,0.5386200833320618
5,0.5643580337365468,0.5264232738812764
6,0.5524207023779552,0.5240262762705485
7,0.544471138715744,0.5152228824297587
8,0.5400200573603312,0.5101825253168741
9,0.5368861377239227,0.5070087456703186
10,0.5336482457319895,0.5081721178690592
11,0.5309830836455027,0.505773819287618
12,0.5271676977475485,0.5018246404329936
13,0.5244565399487814,0.5037885165214538
14,0.5234727152188619,0.5038126508394877
15,0.523126126130422,0.5007058676083883
16,0.521358139514923,0.4996979133288066
17,0.5200884028275807,0.5003623489538829
18,0.5174386151631674,0.504341059923172
19,0.5168703254063924,0.5005960249900818
20,0.5151606321334838,0.49448633472124737
21,0.514507337808609,0.495636195341746
22,0.5129759407043457,0.4959380276997884
23,0.511386479139328,0.4944489089647929
24,0.5112971198558808,0.49056034207344057
25,0.5091759959856669,0.4934517776966095
26,0.5076510008176168,0.49725512067476907
27,0.5091082870960235,0.49352051138877867
28,0.5065753308931986,0.48983858307202655
29,0.5057879527409871,0.48891921281814577
30,0.5041384935379029,0.49043350021044413
31,0.5054987112681071,0.4934719208876292
32,0.5015343368053437,0.48924638748168947
33,0.5022371546427409,0.49730358680089315
34,0.5016749397913615,0.49028777519861855
35,0.49877159476280214,0.48589743733406066
36,0.4999267494678497,0.4904729946454366
37,0.4987173354625702,0.4850286591053009
38,0.49632810552914935,0.4917307980855306
39,0.49475770354270937,0.489598681529363
40,0.49520795583724975,0.4844040926297506
41,0.4953782832622528,0.48302185654640195
42,0.4945101805528005,0.47955446362495424
43,0.48951125343640645,0.48087579051653545
44,0.49217718362808227,0.48535295565923053
45,0.4867973359425863,0.48318842887878416
46,0.4883163599173228,0.4805460858345032
47,0.4868678410847982,0.47966597000757855
48,0.4868069020907084,0.47284976243972776
49,0.48336174805959065,0.4730575879414876
50,0.48390384872754416,0.47191818555196124
